timestamp_utc,total_vehicles_detected,daily_vehicle_count,vehicles_in_lane_1,vehicles_in_lane_2,vehicles_in_lane_3,vehicles_in_lane_4,vehicles_in_line
2026-08-16T13:27:12.494376+00:00,0,0,0,0,0,0,0
2026-08-16T13:28:12.820994+00:00,0,0,0,0,0,0,0
2026-08-16T13:29:13.862788+00:00,1,1,0,0,0,0,0
2026-08-16T13:30:17.065400+00:00,1,1,0,0,0,0,0
2026-08-16T13:31:12.800170+00:00,1,1,0,0,0,0,0
2026-08-16T13:32:13.104219+00:00,0,1,0,0,0,0,0
2026-08-16T13:33:12.629221+00:00,0,1,0,0,0,0,0
2026-08-16T13:34:12.052817+00:00,0,1,0,0,0,0,0
2026-08-16T13:35:14.351507+00:00,0,1,0,0,0,0,0
2026-08-16T13:36:12.700200+00:00,0,1,0,0,0,0,0
2026-08-16T13:37:12.429771+00:00,0,1,0,0,0,0,0
2026-08-16T13:38:12.702383+00:00,0,1,0,0,0,0,0
2026-08-16T13:39:12.053440+00:00,0,1,0,0,0,0,0
2026-08-16T13:40:15.631554+00:00,0,1,0,0,0,0,0
2026-08-16T13:41:12.428152+00:00,0,1,0,0,0,0,0
2026-08-16T13:42:11.842304+00:00,0,1,0,0,0,0,0
2026-08-16T13:43:12.355357+00:00,0,1,0,0,0,0,0
2026-08-16T13:44:12.252643+00:00,0,1,0,0,0,0,0
2026-08-16T13:45:16.704813+00:00,0,1,0,0,0,0,0
2026-08-16T13:46:13.415519+00:00,0,1,0,0,0,0,0
2026-08-16T13:47:12.597413+00:00,0,1,0,0,0,0,0
2026-08-16T13:48:12.558538+00:00,0,1,0,0,0,0,0
2026-08-16T13:49:13.032580+00:00,0,1,0,0,0,0,0
2026-08-16T13:50:14.813248+00:00,0,1,0,0,0,0,0
2026-08-16T13:51:12.684997+00:00,0,1,0,0,0,0,0
2026-08-16T13:52:12.038589+00:00,0,1,0,0,0,0,0
2026-08-16T13:53:12.235388+00:00,2,3,0,0,0,0,0
2026-08-16T13:54:12.686371+00:00,2,3,0,0,0,0,0
2026-08-16T13:55:14.618773+00:00,2,3,0,0,0,0,0
2026-08-16T13:56:14.015276+00:00,0,3,0,0,0,0,0
2026-08-16T13:57:12.438100+00:00,0,3,0,0,0,0,0
2026-08-16T13:58:12.121585+00:00,0,3,0,0,0,0,0
2026-08-16T13:59:12.290789+00:00,1,3,0,0,0,1,1
2026-08-16T14:00:21.337990+00:00,1,3,0,0,0,1,1
2026-08-16T14:01:12.845478+00:00,1,3,0,0,0,1,1
2026-08-16T14:02:14.522402+00:00,0,3,0,0,0,0,0
2026-08-16T14:03:12.649618+00:00,0,3,0,0,0,0,0
2026-08-16T14:04:13.236263+00:00,0,3,0,0,0,0,0
2026-08-16T14:05:14.666287+00:00,0,3,0,0,0,0,0
2026-08-16T14:06:12.747997+00:00,0,3,0,0,0,0,0
2026-08-16T14:07:13.149684+00:00,0,3,0,0,0,0,0
2026-08-16T14:08:12.302166+00:00,0,3,0,0,0,0,0
2026-08-16T14:09:12.705490+00:00,0,3,0,0,0,0,0
2026-08-16T14:10:14.047750+00:00,0,3,0,0,0,0,0
2026-08-16T14:11:13.427117+00:00,2,4,0,0,2,0,2
2026-08-16T14:12:12.430298+00:00,2,4,0,0,2,0,2
2026-08-16T14:13:14.229754+00:00,2,4,0,0,2,0,2
2026-08-16T14:14:12.493188+00:00,0,4,0,0,0,0,0
2026-08-16T14:15:16.843268+00:00,0,4,0,0,0,0,0
2026-08-16T14:16:13.707297+00:00,0,4,0,0,0,0,0
2026-08-16T14:17:13.287748+00:00,2,4,0,1,0,0,1
2026-08-16T14:18:12.621155+00:00,2,4,0,1,0,0,1
2026-08-16T14:19:12.253371+00:00,2,4,0,1,0,0,1
2026-08-16T14:21:13.189209+00:00,1,4,0,0,0,0,0
2026-08-16T14:22:11.719231+00:00,1,4,0,0,0,0,0
2026-08-16T14:23:12.450896+00:00,0,4,0,0,0,0,0
2026-08-16T14:24:11.689710+00:00,0,4,0,0,0,0,0
2026-08-16T14:25:14.476875+00:00,0,4,0,0,0,0,0
2026-08-16T14:26:13.009552+00:00,0,4,0,0,0,0,0
2026-08-16T14:27:12.020472+00:00,0,4,0,0,0,0,0
2026-08-16T14:28:12.719562+00:00,0,4,0,0,0,0,0
2026-08-16T14:29:12.747829+00:00,1,4,0,0,1,0,1
2026-08-16T14:30:16.241303+00:00,1,4,0,0,1,0,1
2026-08-16T14:31:13.958142+00:00,1,4,0,0,1,0,1
2026-08-16T14:32:13.060960+00:00,0,4,0,0,0,0,0
2026-08-16T14:33:13.166486+00:00,0,4,0,0,0,0,0
2026-08-16T14:34:12.199384+00:00,0,4,0,0,0,0,0
2026-08-16T14:35:13.383150+00:00,1,4,0,0,0,0,0
2026-08-16T14:36:12.322998+00:00,1,4,0,0,0,0,0
2026-08-16T14:37:12.127476+00:00,1,4,0,0,0,0,0
2026-08-16T14:38:12.199806+00:00,1,4,0,0,1,0,1
2026-08-16T14:39:12.425211+00:00,1,4,0,0,1,0,1
2026-08-16T14:40:14.631088+00:00,1,4,0,0,1,0,1
2026-08-16T14:41:12.320051+00:00,0,4,0,0,0,0,0
2026-08-16T14:42:12.176049+00:00,0,4,0,0,0,0,0
2026-08-16T14:43:12.969286+00:00,0,4,0,0,0,0,0
2026-08-16T14:44:12.517635+00:00,0,4,0,0,0,0,0
2026-08-16T14:45:15.982085+00:00,0,4,0,0,0,0,0
2026-08-16T14:46:12.336524+00:00,0,4,0,0,0,0,0
2026-08-16T14:47:12.524151+00:00,1,4,0,0,1,0,1
2026-08-16T14:48:13.010635+00:00,1,4,0,0,1,0,1
2026-08-16T14:49:12.241685+00:00,1,4,0,0,1,0,1
2026-08-16T14:50:14.870558+00:00,1,4,0,0,1,0,1
2026-08-16T14:51:11.860120+00:00,1,4,0,0,1,0,1
2026-08-16T14:52:13.148974+00:00,1,4,0,0,1,0,1
2026-08-16T14:53:12.365079+00:00,0,4,0,0,0,0,0
2026-08-16T14:54:11.788510+00:00,0,4,0,0,0,0,0
2026-08-16T14:55:13.043584+00:00,0,4,0,0,0,0,0
2026-08-16T14:56:12.207653+00:00,0,4,0,0,0,0,0
2026-08-16T14:57:12.363626+00:00,0,4,0,0,0,0,0
2026-08-16T14:58:12.904657+00:00,0,4,0,0,0,0,0
2026-08-16T14:59:11.821060+00:00,2,5,0,0,0,2,2
2026-08-16T15:00:15.901225+00:00,2,5,0,0,0,2,2
2026-08-16T15:01:12.451074+00:00,2,5,0,0,0,2,2
2026-08-16T15:02:13.692997+00:00,1,5,0,0,1,0,1
2026-08-16T15:03:12.871669+00:00,1,5,0,0,1,0,1
2026-08-16T15:04:14.977460+00:00,1,5,0,0,1,0,1
2026-08-16T15:05:14.474324+00:00,3,7,0,0,3,0,3
2026-08-16T15:06:13.113409+00:00,3,7,0,0,3,0,3
2026-08-16T15:07:12.269852+00:00,3,7,0,0,3,0,3
2026-08-16T15:08:13.810553+00:00,3,8,0,0,0,1,1
2026-08-16T15:09:13.116766+00:00,3,8,0,0,0,1,1
2026-08-16T15:10:14.813688+00:00,3,8,0,0,0,1,1
2026-08-16T15:11:12.067761+00:00,9,12,0,0,5,4,9
2026-08-16T15:12:12.738913+00:00,9,12,0,0,5,4,9
2026-08-16T15:13:13.379771+00:00,9,12,0,0,5,4,9
2026-08-16T15:14:13.403446+00:00,10,14,0,0,7,3,10
2026-08-16T15:15:18.007734+00:00,10,14,0,0,7,3,10
2026-08-16T15:16:12.587243+00:00,10,14,0,0,7,3,10
2026-08-16T15:17:12.792801+00:00,6,14,0,0,4,1,5
2026-08-16T15:18:12.392546+00:00,6,14,0,0,4,1,5
2026-08-16T15:19:12.640196+00:00,6,14,0,0,4,1,5
2026-08-16T15:20:14.448716+00:00,8,14,0,0,4,4,8
2026-08-16T15:21:12.515808+00:00,8,14,0,0,4,4,8
2026-08-16T15:22:12.606641+00:00,8,14,0,0,4,4,8
2026-08-16T15:23:13.303229+00:00,5,14,0,0,4,1,5
2026-08-16T15:24:13.179767+00:00,5,14,0,0,4,1,5
2026-08-16T15:25:14.274640+00:00,5,14,0,0,4,1,5
2026-08-16T15:26:12.594411+00:00,10,15,0,0,4,4,8
2026-08-16T15:27:13.133487+00:00,10,15,0,0,4,4,8
2026-08-16T15:28:12.815666+00:00,10,15,0,0,4,4,8
2026-08-16T15:29:13.005990+00:00,10,16,0,0,6,4,10
2026-08-16T15:30:17.536680+00:00,10,16,0,0,6,4,10
2026-08-16T15:32:01.790600+00:00,13,18,0,0,7,5,12
2026-08-16T15:32:41.342401+00:00,13,18,0,0,7,5,12
2026-08-16T15:33:13.130573+00:00,13,18,0,0,7,5,12
2026-08-16T15:34:13.486098+00:00,13,18,0,0,7,5,12
2026-08-16T15:35:14.031490+00:00,13,19,0,0,7,6,13
2026-08-16T15:36:12.079016+00:00,13,19,0,0,7,6,13
2026-08-16T15:37:12.940597+00:00,13,19,0,0,7,6,13
2026-08-16T15:38:12.433715+00:00,10,19,0,0,4,6,10
2026-08-16T15:39:12.083995+00:00,10,19,0,0,4,6,10
2026-08-16T15:40:15.461475+00:00,10,19,0,0,4,6,10
2026-08-16T15:41:12.260540+00:00,12,21,0,0,5,6,11
2026-08-16T15:42:12.638277+00:00,12,21,0,0,5,6,11
2026-08-16T15:43:12.603710+00:00,12,21,0,0,5,6,11
2026-08-16T15:44:12.686977+00:00,15,22,0,0,7,8,15
2026-08-16T15:45:17.273762+00:00,15,22,0,0,7,8,15
2026-08-16T15:46:12.669185+00:00,15,22,0,0,7,8,15
2026-08-16T15:47:12.861047+00:00,9,22,0,0,3,6,9
2026-08-16T15:48:12.484660+00:00,9,22,0,0,3,6,9
2026-08-16T15:49:12.235913+00:00,9,22,0,0,3,6,9
2026-08-16T15:50:14.851248+00:00,20,26,0,6,7,7,20
2026-08-16T15:51:12.530080+00:00,20,26,0,6,7,7,20
2026-08-16T15:52:14.273306+00:00,20,26,0,6,7,7,20
2026-08-16T15:53:12.862660+00:00,21,28,0,7,6,8,21
2026-08-16T15:54:13.542713+00:00,21,28,0,7,6,8,21
2026-08-16T15:55:13.832969+00:00,21,28,0,7,6,8,21
2026-08-16T15:56:12.712739+00:00,23,29,0,6,7,9,22
2026-08-16T15:57:13.096199+00:00,23,29,0,6,7,9,22
2026-08-16T15:58:13.132729+00:00,23,29,0,6,7,9,22
2026-08-16T15:59:13.619949+00:00,19,29,0,6,6,7,19
2026-08-16T16:00:22.669120+00:00,19,29,0,6,6,7,19
2026-08-16T16:01:12.798724+00:00,19,29,0,6,6,7,19
2026-08-16T16:02:13.496545+00:00,15,29,0,7,4,4,15
2026-08-16T16:03:12.928651+00:00,15,29,0,7,4,4,15
2026-08-16T16:04:13.291906+00:00,15,29,0,7,4,4,15
2026-08-16T16:05:14.484687+00:00,20,30,0,8,6,6,20
2026-08-16T16:06:13.465204+00:00,20,30,0,8,6,6,20
2026-08-16T16:07:13.982710+00:00,20,30,0,8,6,6,20
2026-08-16T16:08:13.773264+00:00,17,30,0,5,5,6,16
2026-08-16T16:09:12.633101+00:00,17,30,0,5,5,6,16
2026-08-16T16:10:16.175765+00:00,17,30,0,5,5,6,16
2026-08-16T16:11:12.173350+00:00,18,30,0,5,5,6,16
2026-08-16T16:12:13.319084+00:00,18,30,0,5,5,6,16
2026-08-16T16:13:12.615933+00:00,18,30,0,5,5,6,16
2026-08-16T16:14:13.425744+00:00,16,30,0,6,5,4,15
2026-08-16T16:16:12.781193+00:00,16,30,0,6,5,4,15
2026-08-16T16:17:12.975900+00:00,9,30,0,0,5,4,9
2026-08-16T16:18:13.319508+00:00,9,30,0,0,5,4,9
2026-08-16T16:19:12.797138+00:00,9,30,0,0,5,4,9
2026-08-16T16:21:12.974845+00:00,22,35,0,7,7,8,22
2026-08-16T16:22:12.737527+00:00,22,35,0,7,7,8,22
2026-08-16T16:23:12.509674+00:00,23,38,0,8,6,9,23
2026-08-16T16:24:13.067878+00:00,23,38,0,8,6,9,23
2026-08-16T16:25:14.800711+00:00,23,38,0,8,6,9,23
2026-08-16T16:26:12.725404+00:00,20,38,0,6,6,7,19
2026-08-16T16:27:12.897113+00:00,20,38,0,6,6,7,19
2026-08-16T16:28:13.463581+00:00,20,38,0,6,6,7,19
2026-08-16T16:29:13.756634+00:00,23,39,0,7,7,6,20
2026-08-16T16:30:19.496225+00:00,23,39,0,7,7,6,20
2026-08-16T16:31:13.493252+00:00,23,39,0,7,7,6,20
2026-08-16T16:32:13.177834+00:00,21,41,0,7,6,8,21
2026-08-16T16:33:12.700798+00:00,21,41,0,7,6,8,21
2026-08-16T16:34:12.805512+00:00,21,41,0,7,6,8,21
2026-08-16T16:35:15.373410+00:00,16,41,0,6,4,6,16
2026-08-16T16:36:13.212127+00:00,16,41,0,6,4,6,16
2026-08-16T16:37:13.123137+00:00,16,41,0,6,4,6,16
2026-08-16T16:38:14.764939+00:00,21,41,0,6,7,7,20
2026-08-16T16:39:13.308470+00:00,21,41,0,6,7,7,20
2026-08-16T16:40:14.665571+00:00,21,41,0,6,7,7,20
2026-08-16T16:41:15.029772+00:00,23,41,0,6,7,8,21
2026-08-16T16:42:13.245923+00:00,23,41,0,6,7,8,21
2026-08-16T16:43:18.582526+00:00,23,41,0,6,7,8,21
2026-08-16T16:44:13.639928+00:00,18,41,0,8,4,4,16
2026-08-16T16:45:19.891616+00:00,18,41,0,8,4,4,16
2026-08-16T16:46:13.987178+00:00,18,41,0,8,4,4,16
2026-08-16T16:47:13.298073+00:00,19,42,0,7,9,2,18
2026-08-16T16:48:14.002316+00:00,19,42,0,7,9,2,18
2026-08-16T16:49:12.840263+00:00,19,42,0,7,9,2,18
2026-08-16T16:50:15.401555+00:00,17,42,0,6,6,5,17
2026-08-16T16:51:13.165311+00:00,17,42,0,6,6,5,17
2026-08-16T16:52:13.910954+00:00,17,42,0,6,6,5,17
2026-08-16T16:53:13.510566+00:00,19,42,0,5,5,8,18
2026-08-16T16:54:12.749660+00:00,19,42,0,5,5,8,18
2026-08-16T16:55:14.307714+00:00,19,42,0,5,5,8,18
2026-08-16T16:56:12.853492+00:00,18,42,0,6,5,6,17
2026-08-16T16:57:12.959855+00:00,18,42,0,6,5,6,17
2026-08-16T16:58:12.752105+00:00,18,42,0,6,5,6,17
2026-08-16T16:59:13.620916+00:00,20,42,0,6,9,5,20
2026-08-16T17:00:16.437832+00:00,20,42,0,6,9,5,20
2026-08-16T17:01:13.250500+00:00,20,42,0,6,9,5,20
2026-08-16T17:02:13.610100+00:00,23,45,1,6,9,7,23
2026-08-16T17:03:12.263176+00:00,23,45,1,6,9,7,23
2026-08-16T17:04:13.685184+00:00,23,45,1,6,9,7,23
2026-08-16T17:05:15.336534+00:00,20,46,0,7,7,5,19
2026-08-16T17:06:13.104271+00:00,20,46,0,7,7,5,19
2026-08-16T17:07:13.011189+00:00,20,46,0,7,7,5,19
2026-08-16T17:08:13.162494+00:00,16,49,0,2,7,7,16
2026-08-16T17:09:13.329433+00:00,16,49,0,2,7,7,16
2026-08-16T17:10:14.989081+00:00,16,49,0,2,7,7,16
2026-08-16T17:11:13.420198+00:00,19,50,0,6,5,7,18
2026-08-16T17:12:12.460046+00:00,19,50,0,6,5,7,18
2026-08-16T17:13:12.823077+00:00,19,50,0,6,5,7,18
2026-08-16T17:14:13.600824+00:00,20,50,0,6,7,6,19
2026-08-16T17:15:17.604019+00:00,20,50,0,6,7,6,19
2026-08-16T17:16:13.120935+00:00,20,50,0,6,7,6,19
2026-08-16T17:17:13.014393+00:00,19,50,0,6,7,6,19
2026-08-16T17:18:12.831178+00:00,19,50,0,6,7,6,19
2026-08-16T17:19:12.368895+00:00,19,50,0,6,7,6,19
2026-08-16T17:20:15.298747+00:00,18,50,0,8,4,6,18
2026-08-16T17:21:13.371575+00:00,18,50,0,8,4,6,18
2026-08-16T17:22:12.318919+00:00,18,50,0,8,4,6,18
2026-08-16T17:23:13.247485+00:00,10,50,0,6,1,3,10
2026-08-16T17:24:13.382156+00:00,10,50,0,6,1,3,10
2026-08-16T17:25:14.573029+00:00,10,50,0,6,1,3,10
2026-08-16T17:26:12.906036+00:00,20,51,0,7,5,7,19
2026-08-16T17:27:13.744697+00:00,20,51,0,7,5,7,19
2026-08-16T17:28:12.555678+00:00,20,51,0,7,5,7,19
2026-08-16T17:29:14.029624+00:00,18,51,0,6,6,6,18
2026-08-16T17:30:15.259426+00:00,18,51,0,6,6,6,18
2026-08-16T17:31:12.420453+00:00,18,51,0,6,6,6,18
2026-08-16T17:32:13.035420+00:00,18,51,0,5,6,7,18
2026-08-16T17:33:13.559372+00:00,18,51,0,5,6,7,18
2026-08-16T17:34:13.333443+00:00,18,51,0,5,6,7,18
2026-08-16T17:35:14.603831+00:00,17,51,0,5,7,5,17
2026-08-16T17:36:13.009215+00:00,17,51,0,5,7,5,17
2026-08-16T17:37:12.088802+00:00,17,51,0,5,7,5,17
2026-08-16T17:38:13.110811+00:00,18,52,0,5,5,6,16
2026-08-16T17:39:13.592735+00:00,18,52,0,5,5,6,16
2026-08-16T17:41:11.936515+00:00,20,55,0,4,7,8,19
2026-08-16T17:42:13.004684+00:00,20,55,0,4,7,8,19
2026-08-16T17:43:12.990468+00:00,20,55,0,4,7,8,19
2026-08-16T17:44:12.209350+00:00,22,57,0,6,10,5,21
2026-08-16T17:45:18.874865+00:00,22,57,0,6,10,5,21
2026-08-16T17:46:13.103693+00:00,22,57,0,6,10,5,21
2026-08-16T17:47:13.157621+00:00,21,57,0,7,8,6,21
2026-08-16T17:48:13.341879+00:00,21,57,0,7,8,6,21
2026-08-16T17:49:14.743876+00:00,21,57,0,7,8,6,21
2026-08-16T17:50:15.219870+00:00,21,57,0,9,4,8,21
2026-08-16T17:51:13.299885+00:00,21,57,0,9,4,8,21
2026-08-16T17:52:12.992161+00:00,21,57,0,9,4,8,21
2026-08-16T17:53:13.290869+00:00,17,57,0,5,5,7,17
2026-08-16T17:54:12.973120+00:00,17,57,0,5,5,7,17
2026-08-16T17:55:14.739744+00:00,17,57,0,5,5,7,17
2026-08-16T17:56:12.259151+00:00,19,58,0,6,6,7,19
2026-08-16T17:57:12.398306+00:00,19,58,0,6,6,7,19
2026-08-16T17:58:13.657694+00:00,19,58,0,6,6,7,19
2026-08-16T17:59:12.853820+00:00,15,58,0,5,4,6,15
2026-08-16T18:00:18.424114+00:00,15,58,0,5,4,6,15
2026-08-16T18:01:13.037236+00:00,15,58,0,5,4,6,15
2026-08-16T18:02:13.641211+00:00,16,59,0,6,3,6,15
2026-08-16T18:03:13.467969+00:00,16,59,0,6,3,6,15
2026-08-16T18:04:13.993521+00:00,16,59,0,6,3,6,15
2026-08-16T18:05:15.056164+00:00,21,60,0,6,7,7,20
2026-08-16T18:06:12.978454+00:00,21,60,0,6,7,7,20
2026-08-16T18:07:13.679815+00:00,21,60,0,6,7,7,20
2026-08-16T18:08:13.452392+00:00,21,61,0,7,8,6,21
2026-08-16T18:09:12.553409+00:00,21,61,0,7,8,6,21
2026-08-16T18:10:15.510847+00:00,21,61,0,7,8,6,21
2026-08-16T18:11:12.796528+00:00,20,62,0,7,6,7,20
2026-08-16T18:12:13.461309+00:00,20,62,0,7,6,7,20
2026-08-16T18:13:12.677798+00:00,20,62,0,7,6,7,20
2026-08-16T18:14:13.907111+00:00,22,63,0,8,6,7,21
2026-08-16T18:15:17.885315+00:00,22,63,0,8,6,7,21
2026-08-16T18:16:12.204280+00:00,22,63,0,8,6,7,21
2026-08-16T18:17:13.563888+00:00,14,63,0,7,3,3,13
2026-08-16T18:18:13.239978+00:00,14,63,0,7,3,3,13
2026-08-16T18:19:13.173147+00:00,14,63,0,7,3,3,13
2026-08-16T18:20:15.612338+00:00,20,65,0,5,5,9,19
2026-08-16T18:21:13.172163+00:00,20,65,0,5,5,9,19
2026-08-16T18:22:13.063572+00:00,20,65,0,5,5,9,19
2026-08-16T18:23:13.147761+00:00,21,65,0,8,5,8,21
2026-08-16T18:24:13.995035+00:00,21,65,0,8,5,8,21
2026-08-16T18:25:15.184953+00:00,21,65,0,8,5,8,21
2026-08-16T18:26:17.002010+00:00,20,65,0,7,5,7,19
2026-08-16T18:27:12.520317+00:00,20,65,0,7,5,7,19
2026-08-16T18:28:13.280989+00:00,20,65,0,7,5,7,19
2026-08-16T18:29:13.965871+00:00,23,65,0,7,8,7,22
2026-08-16T18:30:15.526523+00:00,23,65,0,7,8,7,22
2026-08-16T18:31:13.391239+00:00,23,65,0,7,8,7,22
2026-08-16T18:32:13.819593+00:00,17,65,0,6,5,5,16
2026-08-16T18:33:12.329687+00:00,17,65,0,6,5,5,16
2026-08-16T18:34:13.502812+00:00,17,65,0,6,5,5,16
2026-08-16T18:36:12.551286+00:00,20,65,0,7,5,8,20
2026-08-16T18:37:12.572557+00:00,20,65,0,7,5,8,20
2026-08-16T18:38:13.911199+00:00,20,65,0,7,8,5,20
2026-08-16T18:39:12.926071+00:00,20,65,0,7,8,5,20
2026-08-16T18:40:15.120115+00:00,20,65,0,7,8,5,20
2026-08-16T18:41:13.270759+00:00,18,67,0,6,6,6,18
2026-08-16T18:42:12.650201+00:00,18,67,0,6,6,6,18
2026-08-16T18:43:13.488574+00:00,18,67,0,6,6,6,18
2026-08-16T18:44:13.026437+00:00,21,68,0,10,5,5,20
2026-08-16T18:45:17.028470+00:00,21,68,0,10,5,5,20
2026-08-16T18:46:12.939821+00:00,21,68,0,10,5,5,20
2026-08-16T18:47:13.643826+00:00,20,68,0,10,5,5,20
2026-08-16T18:48:13.104081+00:00,20,68,0,10,5,5,20
2026-08-16T18:49:12.956617+00:00,20,68,0,10,5,5,20
2026-08-16T18:50:15.417704+00:00,18,70,0,5,6,6,17
2026-08-16T18:51:13.883020+00:00,18,70,0,5,6,6,17
2026-08-16T18:52:13.319162+00:00,18,70,0,5,6,6,17
2026-08-16T18:53:13.804641+00:00,14,70,0,7,3,4,14
2026-08-16T18:54:13.233644+00:00,14,70,0,7,3,4,14
2026-08-16T18:55:14.901383+00:00,14,70,0,7,3,4,14
2026-08-16T18:56:12.785032+00:00,18,71,0,6,5,7,18
2026-08-16T18:57:13.132108+00:00,18,71,0,6,5,7,18
2026-08-16T18:58:12.962929+00:00,18,71,0,6,5,7,18
2026-08-16T18:59:13.382485+00:00,16,71,0,6,5,5,16
2026-08-16T19:00:21.272662+00:00,16,71,0,6,5,5,16
2026-08-16T19:01:13.192399+00:00,16,71,0,6,5,5,16
2026-08-16T19:02:13.127593+00:00,18,71,0,6,6,6,18
2026-08-16T19:03:12.736119+00:00,18,71,0,6,6,6,18
2026-08-16T19:04:12.803049+00:00,18,71,0,6,6,6,18
2026-08-16T19:05:14.911274+00:00,18,72,0,6,6,6,18
2026-08-16T19:06:12.830892+00:00,18,72,0,6,6,6,18
2026-08-16T19:07:13.565538+00:00,18,72,0,6,6,6,18
2026-08-16T19:08:13.493849+00:00,18,73,0,7,7,4,18
2026-08-16T19:09:12.445223+00:00,18,73,0,7,7,4,18
2026-08-16T19:10:15.039924+00:00,18,73,0,7,7,4,18
2026-08-16T19:11:12.583402+00:00,19,74,0,6,5,8,19
2026-08-16T19:12:12.922340+00:00,19,74,0,6,5,8,19
2026-08-16T19:13:12.648560+00:00,19,74,0,6,5,8,19
2026-08-16T19:14:13.882030+00:00,20,74,0,7,5,7,19
2026-08-16T19:15:16.852393+00:00,20,74,0,7,5,7,19
2026-08-16T19:16:13.446228+00:00,20,74,0,7,5,7,19
2026-08-16T19:17:12.781057+00:00,17,74,0,5,4,8,17
2026-08-16T19:18:12.951593+00:00,17,74,0,5,4,8,17
2026-08-16T19:19:13.342388+00:00,17,74,0,5,4,8,17
2026-08-16T19:20:15.417692+00:00,17,74,0,8,3,6,17
2026-08-16T19:21:13.438720+00:00,17,74,0,8,3,6,17
2026-08-16T19:22:13.602698+00:00,17,74,0,8,3,6,17
2026-08-16T19:23:12.620402+00:00,19,76,0,7,5,7,19
2026-08-16T19:24:12.772661+00:00,19,76,0,7,5,7,19
2026-08-16T19:25:14.487864+00:00,19,76,0,7,5,7,19
2026-08-16T19:26:12.857509+00:00,19,76,0,7,7,5,19
2026-08-16T19:27:13.516313+00:00,19,76,0,7,7,5,19
2026-08-16T19:28:12.870990+00:00,19,76,0,7,7,5,19
2026-08-16T19:29:13.011203+00:00,19,77,0,7,5,7,19
2026-08-16T19:30:20.099108+00:00,19,77,0,7,5,7,19
2026-08-16T19:31:13.445384+00:00,19,77,0,7,5,7,19
2026-08-16T19:32:13.086345+00:00,16,79,0,3,7,5,15
2026-08-16T19:33:12.715826+00:00,16,79,0,3,7,5,15
2026-08-16T19:34:13.039156+00:00,16,79,0,3,7,5,15
2026-08-16T19:35:14.290788+00:00,15,79,0,2,8,5,15
2026-08-16T19:36:13.000189+00:00,15,79,0,2,8,5,15
2026-08-16T19:37:13.607259+00:00,15,79,0,2,8,5,15
2026-08-16T19:38:12.313634+00:00,13,79,0,3,4,5,12
2026-08-16T19:39:13.122059+00:00,13,79,0,3,4,5,12
2026-08-16T19:40:14.786292+00:00,13,79,0,3,4,5,12
2026-08-16T19:41:12.328246+00:00,14,80,0,4,4,6,14
2026-08-16T19:42:12.507410+00:00,14,80,0,4,4,6,14
2026-08-16T19:43:13.020929+00:00,14,80,0,4,4,6,14
2026-08-16T19:44:13.323391+00:00,17,80,0,3,7,7,17
2026-08-16T19:45:16.528660+00:00,17,80,0,3,7,7,17
2026-08-16T19:46:12.637664+00:00,17,80,0,3,7,7,17
2026-08-16T19:47:13.121406+00:00,13,80,0,1,5,7,13
2026-08-16T19:48:13.027213+00:00,13,80,0,1,5,7,13
2026-08-16T19:49:13.494907+00:00,13,80,0,1,5,7,13
2026-08-16T19:50:14.824691+00:00,17,81,0,4,6,7,17
2026-08-16T19:51:14.003895+00:00,17,81,0,4,6,7,17
2026-08-16T19:52:13.091751+00:00,17,81,0,4,6,7,17
2026-08-16T19:53:13.672082+00:00,9,81,0,3,3,3,9
2026-08-16T19:54:11.891544+00:00,9,81,0,3,3,3,9
2026-08-16T19:55:14.187525+00:00,9,81,0,3,3,3,9
2026-08-16T19:56:12.411418+00:00,17,83,0,4,6,6,16
2026-08-16T19:57:12.894799+00:00,17,83,0,4,6,6,16
2026-08-16T19:58:13.855214+00:00,17,83,0,4,6,6,16
2026-08-16T19:59:12.539651+00:00,17,86,0,6,5,4,15
2026-08-16T20:00:14.163168+00:00,17,86,0,6,5,4,15
2026-08-16T20:01:13.518532+00:00,17,86,0,6,5,4,15
2026-08-16T20:02:13.305952+00:00,12,86,0,6,4,2,12
2026-08-16T20:03:13.380175+00:00,12,86,0,6,4,2,12
2026-08-16T20:04:12.959952+00:00,12,86,0,6,4,2,12
2026-08-16T20:05:15.014999+00:00,16,87,0,4,4,6,14
2026-08-16T20:06:12.966133+00:00,16,87,0,4,4,6,14
2026-08-16T20:07:12.796841+00:00,16,87,0,4,4,6,14
2026-08-16T20:08:13.513977+00:00,15,87,0,5,4,5,14
2026-08-16T20:09:13.952728+00:00,15,87,0,5,4,5,14
2026-08-16T20:10:14.818416+00:00,15,87,0,5,4,5,14
2026-08-16T20:11:12.891107+00:00,19,92,0,5,6,7,18
2026-08-16T20:12:13.097829+00:00,19,92,0,5,6,7,18
2026-08-16T20:13:13.821185+00:00,19,92,0,5,6,7,18
2026-08-16T20:14:12.899106+00:00,17,93,0,6,6,4,16
2026-08-16T20:15:16.851767+00:00,17,93,0,6,6,4,16
2026-08-16T20:16:12.804538+00:00,17,93,0,6,6,4,16
2026-08-16T20:17:12.995380+00:00,14,93,0,3,6,5,14
2026-08-16T20:18:13.208428+00:00,14,93,0,3,6,5,14
2026-08-16T20:19:13.968155+00:00,14,93,0,3,6,5,14
2026-08-16T20:20:15.365359+00:00,17,93,0,4,7,6,17
